Row.ID,Order.ID,Customer.Name,Order.Date,Order.Priority,Order.Quantity,Sales,Discount,Ship.Mode,Profit,Unit.Price,Shipping.Cost,Region,Customer.Segment,Product.Category,Product.Container,Product.Base.Margin,Ship.Date,Return.Status
153,25767,Ann Chong,03-03-2012,High,7,261.88,0.08,Regular Air,-59.2,39.48,1.99,Northwest Territories,Corporate,Technology,Small Pack,0.54,03-03-2012,0
154,26023,Charles McCrossin,20-08-2010,High,49,120.77,0.03,Regular Air,19.86,2.47,1.02,Northwest Territories,Corporate,Office Supplies,Wrap Bag,0.38,21-08-2010,0
155,26051,Annie Cyprus,27-06-2010,Not Specified,22,795.74,0,Delivery Truck,-127.39,33.94,19.19,Northwest Territories,Home Office,Furniture,Jumbo Drum,0.58,29-06-2010,0
156,26116,Carlos Soltero,29-10-2012,Critical,36,697.41,0.04,Regular Air,81.71,18.97,9.03,Northwest Territories,Small Business,Office Supplies,Small Box,0.37,30-10-2012,0
157,26182,Doug Bickford,16-01-2010,Not Specified,30,4684.9,0.01,Delivery Truck,-549.27,150.98,66.27,Northwest Territories,Corporate,Furniture,Jumbo Box,0.65,19-01-2010,0
158,26272,Carlos Daly,29-06-2012,Low,6,905.94,0.04,Express Air,-4.19,140.81,24.49,Northwest Territories,Home Office,Furniture,Large Box,0.57,08-07-2012,0
159,26370,Fred Wasserman,08-08-2011,Not Specified,12,270.23,0.08,Regular Air,52.02,22.84,5.47,Northwest Territories,Home Office,Office Supplies,Small Box,0.39,10-08-2011,0
160,26499,Sylvia Foulston,21-02-2010,Medium,11,32.4,0.05,Regular Air,8.78,2.88,0.5,Northwest Territories,Corporate,Office Supplies,Small Box,0.39,22-02-2010,0
161,26531,Michelle Lonsdale,20-06-2011,Medium,26,4688.9485,0,Regular Air,1215.44,205.99,5.26,Northwest Territories,Corporate,Technology,Small Box,0.56,22-06-2011,0
162,26567,Sylvia Foulston,04-09-2009,Critical,8,50.7,0.08,Regular Air,-44.07,5.4,7.78,Northwest Territories,Corporate,Office Supplies,Small Box,0.37,04-09-2009,0
163,26854,Charlotte Melton,21-06-2009,Not Specified,1,34.11,0.02,Regular Air,-12.95,25.38,8.99,Northwest Territories,Home Office,Furniture,Small Pack,0.5,22-06-2009,0
164,27109,Barry French,08-02-2012,Critical,48,538.22,0.01,Regular Air,-154.66,10.97,6.5,Northwest Territories,Consumer,Technology,Small Box,0.64,10-02-2012,0
165,27111,Heather Kirkland,11-03-2009,High,11,1064.23,0.06,Regular Air,-127.56,99.99,19.99,Northwest Territories,Home Office,Technology,Small Box,0.52,14-03-2009,0
166,27264,Henry Goldwyn,04-06-2011,Low,3,74.05,0.02,Regular Air,44.54,19.99,11.17,Northwest Territories,Small Business,Furniture,Large Box,0.6,06-06-2011,0
167,27392,Frank Price,02-03-2012,Low,37,5753.85,0,Regular Air,2509.52,150.98,13.99,Northwest Territories,Corporate,Technology,Medium Box,0.38,11-03-2012,0
168,27553,Jim Radford,12-08-2011,Medium,48,18235.47,0.03,Delivery Truck,1166.93,370.98,99,Northwest Territories,Corporate,Office Supplies,Jumbo Drum,0.65,14-08-2011,0
169,27555,Ralph Knight,01-09-2009,Critical,32,209.42,0.1,Regular Air,65.41,6.74,1.72,Northwest Territories,Consumer,Office Supplies,Wrap Bag,0.35,03-09-2009,0
170,27680,Delfina Latchford,26-01-2010,Critical,32,324.4,0.1,Regular Air,-46.98,10.89,4.5,Northwest Territories,Small Business,Office Supplies,Small Box,0.59,27-01-2010,0
171,27778,Roy Skaria,02-09-2011,Critical,1,232.67,0.02,Regular Air,-105.14,223.98,15.01,Northwest Territories,Corporate,Office Supplies,Small Box,0.38,04-09-2011,0
172,27909,Monica Federle,07-02-2012,Critical,1,62.26,0.09,Regular Air,-23.24,54.96,10.75,Northwest Territories,Corporate,Office Supplies,Small Box,0.36,09-02-2012,0
173,28003,Charles McCrossin,19-03-2011,Critical,31,157.79,0.09,Regular Air,-95.92,4.98,6.07,Northwest Territories,Corporate,Office Supplies,Small Box,0.36,21-03-2011,1
174,28035,Don Miller,08-05-2011,Not Specified,19,376.21,0.03,Regular Air,89.56,18.99,5.23,Northwest Territories,Home Office,Office Supplies,Small Box,0.37,10-05-2011,0
175,28135,Jeremy Lonsdale,25-09-2009,Critical,37,1601.24,0.08,Regular Air,520.69,46.89,5.1,Northwest Territories,Corporate,Office Supplies,Medium Box,0.46,27-09-2009,0
176,28165,Grant Carroll,09-07-2012,Not Specified,2,24.96,0.05,Regular Air,-12.8,10.91,2.99,Northwest Territories,Corporate,Office Supplies,Small Box,0.38,11-07-2012,0
177,28289,Carl Ludwig,14-01-2010,High,31,166.76,0.01,Regular Air,-46.03,4.98,4.75,Northwest Territories,Corporate,Office Supplies,Small Box,0.36,15-01-2010,0
178,28486,Carlos Daly,26-08-2009,High,2,811.13,0.08,Regular Air,-517.47,415.88,11.37,Northwest Territories,Corporate,Office Supplies,Small Box,0.57,27-08-2009,0
179,28675,Ralph Knight,08-10-2009,Critical,15,822.8425,0.1,Regular Air,4.39,65.99,5.92,Northwest Territories,Consumer,Technology,Small Box,0.55,09-10-2009,0
180,28870,Cindy Schnelling,10-11-2011,High,35,3310.9455,0.05,Regular Air,822.4,115.99,2.5,Northwest Territories,Corporate,Technology,Small Box,0.57,13-11-2011,0
181,28871,Claudia Miner,15-04-2012,High,10,55.02,0.08,Regular Air,-56.12,5.02,5.14,Northwest Territories,Small Business,Technology,Small Pack,0.79,15-04-2012,0
182,29030,Roy Skaria,02-01-2012,Medium,10,192.58,0.05,Regular Air,24.6,19.84,4.1,Northwest Territories,Corporate,Office Supplies,Wrap Bag,0.44,03-01-2012,0
183,29095,Delfina Latchford,08-03-2011,Not Specified,40,291.67,0.01,Regular Air,54.46,6.75,2.99,Northwest Territories,Small Business,Office Supplies,Small Box,0.35,09-03-2011,1
184,29287,Edward Hooks,02-07-2009,High,50,281.39,0.1,Regular Air,-106.4,5.74,5.01,Northwest Territories,Consumer,Office Supplies,Small Box,0.39,04-07-2009,0
185,29510,Don Miller,15-04-2011,Critical,22,6123.94,0.01,Delivery Truck,1292.44,260.98,41.91,Northwest Territories,Home Office,Furniture,Jumbo Box,0.59,17-04-2011,0
186,29795,Grant Carroll,25-11-2011,High,49,19325.2,0.05,Regular Air,8793.54,387.99,19.99,Northwest Territories,Small Business,Office Supplies,Small Box,0.38,26-11-2011,0
187,29861,Brad Eason,25-04-2012,Critical,11,35.17,0.03,Regular Air,5.58,3.08,0.99,Northwest Territories,Small Business,Office Supplies,Small Box,0.37,26-04-2012,1
188,30658,Charles McCrossin,26-03-2011,Medium,35,17387.65,0.08,Regular Air,6907.61,499.99,24.49,Northwest Territories,Corporate,Technology,Large Box,0.36,27-03-2011,0
189,30947,Charles McCrossin,14-07-2010,Low,17,691.59,0.03,Regular Air,261.24,41.94,2.99,Northwest Territories,Corporate,Office Supplies,Small Box,0.35,18-07-2010,0
190,31077,Bryan Mills,23-10-2010,Not Specified,36,1955.0765,0.06,Regular Air,470.83,65.99,3.9,Northwest Territories,Small Business,Technology,Small Box,0.55,25-10-2010,0
191,31111,Monica Federle,24-08-2009,Not Specified,27,217.93,0.03,Regular Air,-29.02,7.64,5.83,Northwest Territories,Corporate,Office Supplies,Wrap Bag,0.36,26-08-2009,0
192,31169,Michelle Lonsdale,09-06-2011,Low,6,254.76,0.06,Regular Air,109.88,40.97,14.45,Northwest Territories,Home Office,Furniture,Large Box,0.57,13-06-2011,0
193,31270,Michelle Lonsdale,23-11-2012,Medium,21,6806.66,0,Delivery Truck,801.72,299.05,87.01,Northwest Territories,Corporate,Furniture,Jumbo Drum,0.57,24-11-2012,0
194,31364,Beth Thompson,01-05-2009,Not Specified,2,789.01,0.07,Regular Air,-539.59,415.88,11.37,Northwest Territories,Corporate,Office Supplies,Small Box,0.57,01-05-2009,0
195,31393,Cindy Schnelling,11-05-2012,Critical,4,97.57,0.04,Regular Air,-27.31,19.94,14.87,Northwest Territories,Corporate,Furniture,Large Box,0.57,12-05-2012,0
196,31492,Nicole Hansen,15-10-2010,Critical,26,321.68,0.04,Regular Air,-12.25,11.97,4.98,Northwest Territories,Small Business,Office Supplies,Small Box,0.58,17-10-2010,0
197,31558,Cari Schnelling,23-07-2011,Low,12,3671.3,0.04,Regular Air,900.06,300.65,24.49,Northwest Territories,Home Office,Office Supplies,Large Box,0.52,28-07-2011,0
198,31618,Roy Skaria,11-07-2011,Critical,14,403.17,0.02,Regular Air,147.45,28.53,1.49,Northwest Territories,Corporate,Office Supplies,Small Box,0.38,11-07-2011,0
199,31684,Susan Vittorini,16-09-2012,Critical,15,89.97,0.02,Regular Air,23.48,5.68,1.46,Northwest Territories,Corporate,Office Supplies,Wrap Bag,0.39,19-09-2012,0
200,31781,Sylvia Foulston,16-01-2009,Medium,46,249.02,0.1,Regular Air,-282.61,5.81,8.49,Northwest Territories,Corporate,Office Supplies,Small Box,0.39,17-01-2009,0
201,32193,Chad Cunningham,20-10-2010,Low,4,40.72,0.1,Express Air,-10.25,6.68,6.93,Northwest Territories,Small Business,Office Supplies,Small Box,0.37,22-10-2010,0
202,32229,Carlos Daly,30-08-2010,High,8,1219.19,0.02,Regular Air,44.37,150.98,13.99,Northwest Territories,Corporate,Technology,Medium Box,0.38,30-08-2010,0
203,32743,Grant Carroll,07-05-2010,Critical,19,3548.67,0.01,Regular Air,1280.19,177.98,0.99,Northwest Territories,Corporate,Office Supplies,Small Box,0.56,09-05-2010,0
204,32806,Julia West,21-06-2011,Critical,8,178.78,0.02,Regular Air,-28.34,20.24,8.99,Northwest Territories,Home Office,Furniture,Small Pack,0.46,22-06-2011,0
205,33123,Roy Skaria,24-11-2010,Medium,41,6045.98,0.08,Delivery Truck,-996.67,150.98,66.27,Northwest Territories,Corporate,Furniture,Jumbo Box,0.65,26-11-2010,0
206,33159,Cindy Schnelling,27-04-2012,Medium,3,56.695,0.01,Regular Air,-70.97,20.99,0.99,Northwest Territories,Corporate,Technology,Wrap Bag,0.37,29-04-2012,0
207,33186,Don Jones,28-08-2012,Low,24,1350.531,0.01,Regular Air,221.18,65.99,5.26,Northwest Territories,Corporate,Technology,Small Box,0.56,30-08-2012,0
208,33377,Beth Thompson,31-07-2011,High,20,100.4,0.06,Regular Air,11.94,5.18,2.04,Northwest Territories,Corporate,Office Supplies,Wrap Bag,0.36,02-08-2011,0
209,33444,Alan Barnes,06-10-2012,Medium,11,30.51,0.09,Regular Air,-17.68,2.6,2.4,Northwest Territories,Corporate,Office Supplies,Wrap Bag,0.58,07-10-2012,0
210,33703,Carl Ludwig,06-02-2010,Not Specified,4,242.36,0.08,Regular Air,-131.48,60.98,1.99,Northwest Territories,Corporate,Technology,Small Pack,0.5,07-02-2010,0
211,33734,Jamie Kunitz,17-10-2011,Not Specified,13,371.94,0.05,Regular Air,106.53,29.14,4.86,Northwest Territories,Corporate,Office Supplies,Wrap Bag,0.38,18-10-2011,0
212,33888,Heather Kirkland,20-08-2009,Not Specified,31,349.43,0.04,Regular Air,-44.92,11.5,7.19,Northwest Territories,Home Office,Office Supplies,Small Box,0.4,23-08-2009,0
213,33894,Doug Bickford,14-06-2010,Critical,14,140.66,0,Regular Air,11.34,9.27,4.39,Northwest Territories,Corporate,Office Supplies,Wrap Bag,0.38,17-06-2010,0
214,33922,Carlos Daly,27-02-2010,Not Specified,31,15251.5,0.06,Delivery Truck,5353.19,500.97,69.3,Northwest Territories,Home Office,Technology,Jumbo Drum,0.37,27-02-2010,0
215,34177,Toby Braunhardt,15-08-2009,High,13,34.42,0.02,Regular Air,9.47,2.61,0.5,Northwest Territories,Corporate,Office Supplies,Small Box,0.39,18-08-2009,0
216,34215,Cari Schnelling,14-05-2011,High,6,35.65,0.02,Regular Air,-5.92,5.34,2.99,Northwest Territories,Home Office,Office Supplies,Small Box,0.38,15-05-2011,0
217,34246,Thomas Seio,07-10-2010,Critical,49,199.86,0.03,Regular Air,-257.11,4.06,6.89,Northwest Territories,Home Office,Office Supplies,Small Box,0.6,08-10-2010,0
218,34631,Brendan Dodson,23-10-2009,Not Specified,5,22.06,0.06,Regular Air,-22.28,3.36,6.27,Northwest Territories,Corporate,Office Supplies,Small Box,0.4,24-10-2009,0
219,35047,Charlotte Melton,09-06-2010,Medium,31,148.17,0,Regular Air,-7.06,4.71,0.7,Northwest Territories,Home Office,Office Supplies,Wrap Bag,0.85,11-06-2010,1
220,35266,Beth Thompson,10-01-2011,Not Specified,39,217.25,0.07,Regular Air,33.5,5.84,1.2,Northwest Territories,Corporate,Office Supplies,Wrap Bag,0.55,10-01-2011,0
221,35847,Eugene Barchas,30-01-2009,Critical,23,361.65,0.08,Express Air,-144.27,15.98,8.99,Northwest Territories,Corporate,Technology,Small Pack,0.64,30-01-2009,0
222,36001,Michelle Lonsdale,28-03-2011,Low,45,1038.82,0.05,Regular Air,-78.36,22.38,15.1,Northwest Territories,Home Office,Office Supplies,Small Box,0.38,30-03-2011,0
223,36134,Grant Carroll,22-11-2010,Low,6,826.9735,0.01,Regular Air,-413.33,155.99,8.99,Northwest Territories,Corporate,Technology,Small Box,0.55,22-11-2010,0
224,36135,Beth Paige,30-05-2011,Not Specified,33,999.226,0.02,Regular Air,381.17,35.99,3.3,Northwest Territories,Consumer,Technology,Small Pack,0.39,31-05-2011,0
225,36644,Dorothy Wardle,13-05-2012,High,24,2298.32,0.06,Regular Air,218.72,99.99,19.99,Northwest Territories,Corporate,Technology,Small Box,0.5,14-05-2012,0
226,36646,Muhammed MacIntyre,08-06-2010,Medium,24,1168.15,0.04,Express Air,-743.96,48.91,35,Northwest Territories,Small Business,Office Supplies,Large Box,0.83,09-06-2010,0
227,36707,Charlotte Melton,29-11-2009,Medium,47,181.78,0.02,Regular Air,71.56,3.78,0.71,Northwest Territories,Home Office,Office Supplies,Wrap Bag,0.39,30-11-2009,1
228,37253,Muhammed MacIntyre,01-09-2012,High,46,1184.32,0.09,Regular Air,-99.55,26.31,5.89,Northwest Territories,Small Business,Technology,Small Box,0.75,01-09-2012,0
229,37541,Claudia Miner,26-02-2010,Medium,3,71.94,0.01,Regular Air,-70.68,20.95,5.99,Northwest Territories,Small Business,Technology,Small Box,0.65,28-02-2010,0
230,37634,Brendan Dodson,21-05-2012,Medium,32,368.18,0.07,Regular Air,-36.78,12.21,4.81,Northwest Territories,Corporate,Office Supplies,Small Box,0.58,22-05-2012,0
231,37793,Dorothy Wardle,08-11-2009,Not Specified,16,224.47,0.08,Regular Air,-49.31,13.9,7.59,Northwest Territories,Corporate,Office Supplies,Small Pack,0.56,09-11-2009,0
232,37860,Mike Pelletier,27-08-2010,Medium,1,104.85,0.07,Regular Air,-98.31,55.5,52.2,Northwest Territories,Corporate,Furniture,Medium Box,0.72,29-08-2010,1
233,38884,Edward Hooks,17-08-2012,High,47,256,0.03,Regular Air,-119.84,5.28,5.66,Northwest Territories,Consumer,Office Supplies,Small Box,0.4,18-08-2012,0
234,39364,Jamie Kunitz,09-11-2012,High,29,2754.93,0.06,Regular Air,-1.33,92.23,39.61,Northwest Territories,Corporate,Furniture,Medium Box,0.67,10-11-2012,0
235,39457,Julia West,02-06-2011,Critical,40,4842.21,0.03,Delivery Truck,-1975.26,122.99,70.2,Northwest Territories,Home Office,Furniture,Jumbo Drum,0.74,02-06-2011,0
236,39683,Jeremy Lonsdale,10-08-2011,High,31,615.58,0.04,Regular Air,168,18.99,5.23,Northwest Territories,Corporate,Office Supplies,Small Box,0.37,13-08-2011,0
237,39846,Cindy Schnelling,27-02-2009,Low,14,71.47,0.06,Regular Air,-62.73,4.98,4.62,Northwest Territories,Corporate,Technology,Small Pack,0.64,06-03-2009,0
238,40036,Heather Kirkland,07-06-2010,Not Specified,10,568.3355,0.02,Regular Air,-147.36,65.99,8.99,Northwest Territories,Home Office,Technology,Small Box,0.58,08-06-2010,0
239,40067,Alan Barnes,17-02-2012,Low,38,2157.3085,0,Regular Air,519.25,65.99,5.31,Northwest Territories,Corporate,Technology,Small Box,0.57,19-02-2012,0
240,40132,Hunter Glantz,23-02-2012,Low,26,1363,0.04,Delivery Truck,149.83,50.98,14.19,Northwest Territories,Corporate,Furniture,Jumbo Drum,0.56,29-02-2012,1
241,40160,Julia West,15-10-2009,Critical,23,1404.22,0.1,Regular Air,202.87,63.94,14.48,Northwest Territories,Consumer,Furniture,Small Box,0.46,16-10-2009,1
242,40518,Carlos Daly,13-03-2009,Critical,3,17.52,0.05,Regular Air,-12.16,4.13,5.04,Northwest Territories,Home Office,Office Supplies,Small Box,0.38,14-03-2009,0
243,40804,Barry French,12-03-2010,Medium,36,4273.8,0.06,Delivery Truck,-1775.83,122.99,70.2,Northwest Territories,Consumer,Furniture,Jumbo Drum,0.74,14-03-2010,0
244,40902,Susan Vittorini,07-07-2009,Low,25,192.18,0.02,Regular Air,-48.88,7.1,6.05,Northwest Territories,Home Office,Office Supplies,Small Box,0.39,09-07-2009,0
245,41063,Carl Jackson,21-11-2012,Low,22,483.96,0.01,Regular Air,-34.09,21.38,8.99,Northwest Territories,Home Office,Office Supplies,Small Pack,0.59,23-11-2012,0
246,41153,Alan Barnes,02-03-2009,Medium,29,862.2,0.1,Regular Air,-45.1,30.73,4,Northwest Territories,Corporate,Technology,Small Box,0.75,03-03-2009,0
247,41184,Charlotte Melton,22-09-2011,High,7,120.03,0.02,Regular Air,-56.06,15.7,11.25,Northwest Territories,Home Office,Office Supplies,Small Box,0.6,24-09-2011,0
248,41409,Beth Thompson,21-07-2011,Not Specified,1,18.92,0,Regular Air,-18.25,11.5,7.19,Northwest Territories,Corporate,Office Supplies,Small Box,0.4,23-07-2011,0
249,41696,Bryan Mills,13-07-2009,Not Specified,45,237.28,0.03,Express Air,-2088.68,4.48,49,Northwest Territories,Small Business,Office Supplies,Large Box,0.6,15-07-2009,0
250,42209,Alan Barnes,29-03-2010,High,5,324.55,0.08,Regular Air,-12.82,67.84,0.99,Northwest Territories,Corporate,Office Supplies,Small Box,0.58,29-03-2010,0
251,42561,Beth Paige,06-02-2010,Low,15,1062.959,0.07,Express Air,298.48,85.99,2.5,Northwest Territories,Consumer,Technology,Small Box,0.35,08-02-2010,0
252,42564,Mike Pelletier,12-09-2012,Low,35,7468.86,0.02,Delivery Truck,2155.41,200.98,23.76,Northwest Territories,Small Business,Furniture,Jumbo Drum,0.58,19-09-2012,0
253,42695,Delfina Latchford,22-12-2010,Not Specified,12,710.328,0.02,Regular Air,-10.3,65.99,5.31,Northwest Territories,Small Business,Technology,Small Box,0.57,24-12-2010,0
254,42981,Susan Vittorini,30-05-2009,Critical,4,3510.82,0.05,Regular Air,232.44,896.99,19.99,Northwest Territories,Home Office,Office Supplies,Small Box,0.38,01-06-2009,0
255,43109,Dorothy Wardle,21-12-2012,Critical,19,281.84,0.06,Regular Air,-21.85,15.01,8.4,Northwest Territories,Corporate,Office Supplies,Small Box,0.39,22-12-2012,0
256,43203,Susan Vittorini,14-02-2012,Not Specified,32,225.16,0.02,Regular Air,-33.69,6.68,5.2,Northwest Territories,Home Office,Office Supplies,Small Box,0.37,16-02-2012,1
257,43236,Jamie Kunitz,03-07-2010,Not Specified,20,205.33,0,Regular Air,10.68,9.77,6.02,Northwest Territories,Corporate,Furniture,Medium Box,0.48,05-07-2010,0
258,43267,Fred Wasserman,16-05-2011,Critical,17,1368.14,0.05,Express Air,171.26,76.72,19.95,Northwest Territories,Home Office,Office Supplies,Large Box,0.54,18-05-2011,0
259,43329,Doug Bickford,07-03-2010,Medium,42,2475.83,0.09,Regular Air,752.37,59.98,3.99,Northwest Territories,Corporate,Office Supplies,Small Box,0.57,10-03-2010,0
260,43330,Fred Wasserman,27-04-2009,Not Specified,40,2205.7585,0.03,Regular Air,337.04,65.99,8.99,Northwest Territories,Home Office,Technology,Small Box,0.58,28-04-2009,0
261,43364,Susan Vittorini,07-04-2012,High,21,524.2,0.04,Regular Air,158.98,23.99,6.71,Northwest Territories,Corporate,Office Supplies,Small Box,0.35,10-04-2012,0
262,43392,Doug Bickford,31-12-2010,Medium,39,6553.45,0.03,Regular Air,2969.81,162.93,19.99,Northwest Territories,Small Business,Office Supplies,Small Box,0.39,02-01-2011,0
263,43781,Claudia Miner,02-02-2010,Not Specified,45,497.14,0.05,Regular Air,240.41,10.94,1.39,Northwest Territories,Small Business,Office Supplies,Small Box,0.35,02-02-2010,0
264,44071,Frank Price,15-04-2012,Not Specified,19,110.67,0.08,Regular Air,-43.75,5.99,4.92,Northwest Territories,Corporate,Office Supplies,Small Box,0.38,16-04-2012,0
265,44519,Dorothy Wardle,19-05-2010,High,48,224.58,0.03,Regular Air,-144.76,4.57,5.42,Northwest Territories,Corporate,Office Supplies,Small Box,0.37,20-05-2010,0
266,44708,Allen Rosenblatt,27-07-2009,Not Specified,15,30.68,0.02,Regular Air,-37.39,1.74,4.08,Northwest Territories,Small Business,Furniture,Small Pack,0.53,28-07-2009,0
267,44772,Dorothy Wardle,31-03-2009,Not Specified,1,54.077,0.07,Express Air,-232.99,55.99,5,Northwest Territories,Corporate,Technology,Small Pack,0.83,02-04-2009,0
268,44839,Julia West,11-06-2012,Critical,27,899.97,0.09,Express Air,-246.3,33.98,19.99,Northwest Territories,Consumer,Furniture,Small Box,0.55,13-06-2012,0
269,45217,Ralph Knight,01-09-2010,Not Specified,40,6789.9275,0.08,Regular Air,1864.66,200.99,4.2,Northwest Territories,Consumer,Technology,Small Box,0.59,02-09-2010,0
270,45440,Michelle Lonsdale,09-08-2012,Critical,5,748.29,0.02,Delivery Truck,-183.6,135.99,28.63,Northwest Territories,Corporate,Furniture,Jumbo Drum,0.76,11-08-2012,0
271,45766,Charlotte Melton,07-05-2010,High,37,2522.21,0,Regular Air,1026.07,63.94,14.48,Northwest Territories,Home Office,Furniture,Small Box,0.46,09-05-2010,0
272,45861,Allen Rosenblatt,25-08-2011,Medium,39,680.8585,0.05,Regular Air,319.1,20.99,0.99,Northwest Territories,Small Business,Technology,Wrap Bag,0.37,25-08-2011,0
273,45957,Neola Schneider,21-09-2010,Critical,20,759.84,0.06,Regular Air,162.83,39.24,1.99,Northwest Territories,Home Office,Technology,Small Pack,0.51,23-09-2010,0
274,46912,Joy Bell,30-06-2012,Low,5,294,0,Regular Air,181.53,54.74,14.83,Northwest Territories,Home Office,Furniture,Small Box,0.54,30-06-2012,0
275,46980,Monica Federle,17-01-2011,Critical,34,216.3,0.01,Regular Air,103.16,6.3,0.5,Northwest Territories,Corporate,Office Supplies,Small Box,0.39,17-01-2011,0
276,47460,Jamie Kunitz,10-10-2010,Critical,12,31.6,0.1,Regular Air,-3.64,2.84,0.93,Northwest Territories,Corporate,Office Supplies,Wrap Bag,0.54,12-10-2010,0
277,47462,Susan Vittorini,09-06-2011,High,43,154.18,0.08,Regular Air,-166.92,3.58,5.47,Northwest Territories,Corporate,Office Supplies,Small Box,0.37,11-06-2011,0
278,47620,Charles McCrossin,26-06-2012,Low,27,302.2,0.04,Regular Air,20.27,10.98,3.37,Northwest Territories,Corporate,Office Supplies,Small Pack,0.57,05-07-2012,1
279,47749,Cari Schnelling,16-03-2010,Medium,46,399.58,0.04,Regular Air,-188.53,8.45,7.77,Northwest Territories,Small Business,Office Supplies,Small Pack,0.55,16-03-2010,0
280,47873,Doug Bickford,13-11-2010,Critical,8,52.39,0.08,Regular Air,-17.38,5.89,5.57,Northwest Territories,Corporate,Furniture,Small Box,0.41,15-11-2010,0
281,47943,Don Miller,14-11-2009,Medium,12,61.09,0.04,Regular Air,24.06,4.91,0.5,Northwest Territories,Home Office,Office Supplies,Small Box,0.36,14-11-2009,0
