Order.Quantity,Sales,Discount,Profit,Unit.Price,Shipping.Cost,Product.Base.Margin,Customer.Name,Customer.Segment,Product.Category,Region,Order.Priority,Ship.Mode,Product.Container,Days_to_Ship,Order_Quarter,Order_Month,Order_Weekday,Order_Day,Ship_Month,Ship_Weekday,Ship_Day,Order_Day_cat,Ship_Day_cat
13,270.630000,0.100000,7.070000,21.980000,8.320000,0.390000,Eugene Barchas,Corporate,Office Supplies,Northwest Territories,High,Regular Air,Wrap Bag,2,4,11,1,23,11,3,25,23,25
24,4865.720000,0.030000,1951.300000,200.970000,15.590000,0.360000,Thomas Seio,Home Office,Technology,Northwest Territories,Not Specified,Delivery Truck,Jumbo Drum,28,1,2,6,8,3,6,8,8,8
23,1003.310000,0.010000,51.900000,40.970000,14.450000,0.570000,Bryan Mills,Small Business,Furniture,Northwest Territories,Critical,Regular Air,Large Box,31,4,10,5,8,11,1,8,8,8
41,3051.270000,0.100000,121.480000,80.970000,33.600000,0.370000,Eugene Barchas,Home Office,Technology,Northwest Territories,Critical,Delivery Truck,Jumbo Drum,61,2,6,5,5,8,3,5,5,5
47,9633.590000,0.060000,176.670000,216.600000,64.200000,0.590000,Sylvia Foulston,Corporate,Furniture,Northwest Territories,Low,Delivery Truck,Jumbo Drum,-52,2,6,3,28,5,0,7,28,7
6,143.780000,0.040000,75.300000,22.720000,8.990000,0.440000,Carl Ludwig,Corporate,Furniture,Northwest Territories,Medium,Regular Air,Small Pack,1,1,3,2,23,3,3,24,23,24
22,440.920000,0.050000,-65.180000,19.980000,10.490000,0.490000,Julia West,Small Business,Furniture,Northwest Territories,Critical,Express Air,Small Box,2,4,11,5,19,11,0,21,19,21
3,4343.510000,0.090000,-3755.030000,1500.970000,29.700000,0.570000,Don Jones,Corporate,Technology,Northwest Territories,Low,Delivery Truck,Jumbo Drum,-259,4,11,0,26,3,0,12,26,12
29,593.320000,0.030000,28.990000,20.950000,4.000000,0.600000,Mike Pelletier,Corporate,Technology,Northwest Territories,Not Specified,Regular Air,Small Box,-202,3,7,3,29,1,4,8,29,8
24,557.230000,0.090000,-42.990000,24.920000,12.980000,0.390000,Eugene Barchas,Home Office,Office Supplies,Northwest Territories,Low,Regular Air,Small Box,-202,4,12,2,5,5,3,17,5,17
7,261.880000,0.080000,-59.200000,39.480000,1.990000,0.540000,Ann Chong,Corporate,Technology,Northwest Territories,High,Regular Air,Small Pack,0,1,3,5,3,3,5,3,3,3
49,120.770000,0.030000,19.860000,2.470000,1.020000,0.380000,Charles McCrossin,Corporate,Office Supplies,Northwest Territories,High,Regular Air,Wrap Bag,1,3,8,4,20,8,5,21,20,21
22,795.740000,0.000000,-127.390000,33.940000,19.190000,0.580000,Annie Cyprus,Home Office,Furniture,Northwest Territories,Not Specified,Delivery Truck,Jumbo Drum,2,2,6,6,27,6,1,29,27,29
36,697.410000,0.040000,81.710000,18.970000,9.030000,0.370000,Carlos Soltero,Small Business,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,1,4,10,0,29,10,1,30,29,30
30,4684.900000,0.010000,-549.270000,150.980000,66.270000,0.650000,Doug Bickford,Corporate,Furniture,Northwest Territories,Not Specified,Delivery Truck,Jumbo Box,3,1,1,5,16,1,1,19,16,19
6,905.940000,0.040000,-4.190000,140.810000,24.490000,0.570000,Carlos Daly,Home Office,Furniture,Northwest Territories,Low,Express Air,Large Box,39,2,6,4,29,8,1,7,29,7
12,270.230000,0.080000,52.020000,22.840000,5.470000,0.390000,Fred Wasserman,Home Office,Office Supplies,Northwest Territories,Not Specified,Regular Air,Small Box,61,3,8,0,8,10,5,8,8,8
11,32.400000,0.050000,8.780000,2.880000,0.500000,0.390000,Sylvia Foulston,Corporate,Office Supplies,Northwest Territories,Medium,Regular Air,Small Box,1,1,2,6,21,2,0,22,21,22
26,4688.948500,0.000000,1215.440000,205.990000,5.260000,0.560000,Michelle Lonsdale,Corporate,Technology,Northwest Territories,Medium,Regular Air,Small Box,2,2,6,0,20,6,2,22,20,22
8,50.700000,0.080000,-44.070000,5.400000,7.780000,0.370000,Sylvia Foulston,Corporate,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,0,2,4,3,9,4,3,9,9,9
1,34.110000,0.020000,-12.950000,25.380000,8.990000,0.500000,Charlotte Melton,Home Office,Furniture,Northwest Territories,Not Specified,Regular Air,Small Pack,1,2,6,6,21,6,0,22,21,22
48,538.220000,0.010000,-154.660000,10.970000,6.500000,0.640000,Barry French,Consumer,Technology,Northwest Territories,Critical,Regular Air,Small Box,61,3,8,3,2,10,1,2,2,2
11,1064.230000,0.060000,-127.560000,99.990000,19.990000,0.520000,Heather Kirkland,Home Office,Technology,Northwest Territories,High,Regular Air,Small Box,-234,4,11,1,3,3,5,14,3,14
3,74.050000,0.020000,44.540000,19.990000,11.170000,0.600000,Henry Goldwyn,Small Business,Furniture,Northwest Territories,Low,Regular Air,Large Box,61,2,4,2,6,6,0,6,6,6
37,5753.850000,0.000000,2509.520000,150.980000,13.990000,0.380000,Frank Price,Corporate,Technology,Northwest Territories,Low,Regular Air,Medium Box,274,1,2,4,3,11,5,3,3,3
48,18235.470000,0.030000,1166.930000,370.980000,99.000000,0.650000,Jim Radford,Corporate,Office Supplies,Northwest Territories,Medium,Delivery Truck,Jumbo Drum,-116,4,12,3,8,8,6,14,8,14
32,209.420000,0.100000,65.410000,6.740000,1.720000,0.350000,Ralph Knight,Consumer,Office Supplies,Northwest Territories,Critical,Regular Air,Wrap Bag,59,1,1,4,9,3,0,9,9,9
32,324.400000,0.100000,-46.980000,10.890000,4.500000,0.590000,Delfina Latchford,Small Business,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,1,1,1,1,26,1,2,27,26,27
1,232.670000,0.020000,-105.140000,223.980000,15.010000,0.380000,Roy Skaria,Corporate,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,59,1,2,2,9,4,5,9,9,9
1,62.260000,0.090000,-23.240000,54.960000,10.750000,0.360000,Monica Federle,Corporate,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,62,3,7,0,2,9,6,2,2,2
31,157.790000,0.090000,-95.920000,4.980000,6.070000,0.360000,Charles McCrossin,Corporate,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,2,1,3,5,19,3,0,21,19,21
19,376.210000,0.030000,89.560000,18.990000,5.230000,0.370000,Don Miller,Home Office,Office Supplies,Northwest Territories,Not Specified,Regular Air,Small Box,61,3,8,4,5,10,2,5,5,5
37,1601.240000,0.080000,520.690000,46.890000,5.100000,0.460000,Jeremy Lonsdale,Corporate,Office Supplies,Northwest Territories,Critical,Regular Air,Medium Box,2,3,9,4,25,9,6,27,25,27
2,24.960000,0.050000,-12.800000,10.910000,2.990000,0.380000,Grant Carroll,Corporate,Office Supplies,Northwest Territories,Not Specified,Regular Air,Small Box,61,3,9,4,7,11,2,7,7,7
31,166.760000,0.010000,-46.030000,4.980000,4.750000,0.360000,Carl Ludwig,Corporate,Office Supplies,Northwest Territories,High,Regular Air,Small Box,1,1,1,3,14,1,4,15,14,15
2,811.130000,0.080000,-517.470000,415.880000,11.370000,0.570000,Carlos Daly,Corporate,Office Supplies,Northwest Territories,High,Regular Air,Small Box,1,3,8,2,26,8,3,27,26,27
15,822.842500,0.100000,4.390000,65.990000,5.920000,0.550000,Ralph Knight,Consumer,Technology,Northwest Territories,Critical,Regular Air,Small Box,31,3,8,0,10,9,3,10,10,10
35,3310.945500,0.050000,822.400000,115.990000,2.500000,0.570000,Cindy Schnelling,Corporate,Technology,Northwest Territories,High,Regular Air,Small Box,33,4,10,1,11,11,6,13,11,13
10,55.020000,0.080000,-56.120000,5.020000,5.140000,0.790000,Claudia Miner,Small Business,Technology,Northwest Territories,High,Regular Air,Small Pack,0,2,4,6,15,4,6,15,15,15
10,192.580000,0.050000,24.600000,19.840000,4.100000,0.440000,Roy Skaria,Corporate,Office Supplies,Northwest Territories,Medium,Regular Air,Wrap Bag,29,1,2,2,1,3,3,1,1,1
40,291.670000,0.010000,54.460000,6.750000,2.990000,0.350000,Delfina Latchford,Small Business,Office Supplies,Northwest Territories,Not Specified,Regular Air,Small Box,31,3,8,2,3,9,5,3,3,3
50,281.390000,0.100000,-106.400000,5.740000,5.010000,0.390000,Edward Hooks,Consumer,Office Supplies,Northwest Territories,High,Regular Air,Small Box,59,1,2,5,7,4,1,7,7,7
22,6123.940000,0.010000,1292.440000,260.980000,41.910000,0.590000,Don Miller,Home Office,Furniture,Northwest Territories,Critical,Delivery Truck,Jumbo Box,2,2,4,4,15,4,6,17,15,17
49,19325.200000,0.050000,8793.540000,387.990000,19.990000,0.380000,Grant Carroll,Small Business,Office Supplies,Northwest Territories,High,Regular Air,Small Box,1,4,11,4,25,11,5,26,25,26
11,35.170000,0.030000,5.580000,3.080000,0.990000,0.370000,Brad Eason,Small Business,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,1,2,4,2,25,4,3,26,25,26
35,17387.650000,0.080000,6907.610000,499.990000,24.490000,0.360000,Charles McCrossin,Corporate,Technology,Northwest Territories,Medium,Regular Air,Large Box,1,1,3,5,26,3,6,27,26,27
17,691.590000,0.030000,261.240000,41.940000,2.990000,0.350000,Charles McCrossin,Corporate,Office Supplies,Northwest Territories,Low,Regular Air,Small Box,4,3,7,2,14,7,6,18,14,18
36,1955.076500,0.060000,470.830000,65.990000,3.900000,0.550000,Bryan Mills,Small Business,Technology,Northwest Territories,Not Specified,Regular Air,Small Box,2,4,10,5,23,10,0,25,23,25
27,217.930000,0.030000,-29.020000,7.640000,5.830000,0.360000,Monica Federle,Corporate,Office Supplies,Northwest Territories,Not Specified,Regular Air,Wrap Bag,2,3,8,0,24,8,2,26,24,26
6,254.760000,0.060000,109.880000,40.970000,14.450000,0.570000,Michelle Lonsdale,Home Office,Furniture,Northwest Territories,Low,Regular Air,Large Box,-85,3,9,1,6,6,0,13,6,13
21,6806.660000,0.000000,801.720000,299.050000,87.010000,0.570000,Michelle Lonsdale,Corporate,Furniture,Northwest Territories,Medium,Delivery Truck,Jumbo Drum,1,4,11,4,23,11,5,24,23,24
2,789.010000,0.070000,-539.590000,415.880000,11.370000,0.570000,Beth Thompson,Corporate,Office Supplies,Northwest Territories,Not Specified,Regular Air,Small Box,0,1,1,0,5,1,0,5,5,5
4,97.570000,0.040000,-27.310000,19.940000,14.870000,0.570000,Cindy Schnelling,Corporate,Furniture,Northwest Territories,Critical,Regular Air,Large Box,30,4,11,0,5,12,2,5,5,5
26,321.680000,0.040000,-12.250000,11.970000,4.980000,0.580000,Nicole Hansen,Small Business,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,2,4,10,4,15,10,6,17,15,17
12,3671.300000,0.040000,900.060000,300.650000,24.490000,0.520000,Cari Schnelling,Home Office,Office Supplies,Northwest Territories,Low,Regular Air,Large Box,5,3,7,5,23,7,3,28,23,28
14,403.170000,0.020000,147.450000,28.530000,1.490000,0.380000,Roy Skaria,Corporate,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,0,4,11,0,7,11,0,7,7,7
15,89.970000,0.020000,23.480000,5.680000,1.460000,0.390000,Susan Vittorini,Corporate,Office Supplies,Northwest Territories,Critical,Regular Air,Wrap Bag,3,3,9,6,16,9,2,19,16,19
46,249.020000,0.100000,-282.610000,5.810000,8.490000,0.390000,Sylvia Foulston,Corporate,Office Supplies,Northwest Territories,Medium,Regular Air,Small Box,1,1,1,4,16,1,5,17,16,17
4,40.720000,0.100000,-10.250000,6.680000,6.930000,0.370000,Chad Cunningham,Small Business,Office Supplies,Northwest Territories,Low,Express Air,Small Box,2,4,10,2,20,10,4,22,20,22
8,1219.190000,0.020000,44.370000,150.980000,13.990000,0.380000,Carlos Daly,Corporate,Technology,Northwest Territories,High,Regular Air,Medium Box,0,3,8,0,30,8,0,30,30,30
19,3548.670000,0.010000,1280.190000,177.980000,0.990000,0.560000,Grant Carroll,Corporate,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,62,3,7,0,5,9,6,5,5,5
8,178.780000,0.020000,-28.340000,20.240000,8.990000,0.460000,Julia West,Home Office,Furniture,Northwest Territories,Critical,Regular Air,Small Pack,1,2,6,1,21,6,2,22,21,22
41,6045.980000,0.080000,-996.670000,150.980000,66.270000,0.650000,Roy Skaria,Corporate,Furniture,Northwest Territories,Medium,Delivery Truck,Jumbo Box,2,4,11,2,24,11,4,26,24,26
3,56.695000,0.010000,-70.970000,20.990000,0.990000,0.370000,Cindy Schnelling,Corporate,Technology,Northwest Territories,Medium,Regular Air,Wrap Bag,2,2,4,4,27,4,6,29,27,29
24,1350.531000,0.010000,221.180000,65.990000,5.260000,0.560000,Don Jones,Corporate,Technology,Northwest Territories,Low,Regular Air,Small Box,2,3,8,1,28,8,3,30,28,30
20,100.400000,0.060000,11.940000,5.180000,2.040000,0.360000,Beth Thompson,Corporate,Office Supplies,Northwest Territories,High,Regular Air,Wrap Bag,-173,3,7,6,31,2,1,8,31,8
11,30.510000,0.090000,-17.680000,2.600000,2.400000,0.580000,Alan Barnes,Corporate,Office Supplies,Northwest Territories,Medium,Regular Air,Wrap Bag,30,2,6,6,10,7,1,10,10,10
4,242.360000,0.080000,-131.480000,60.980000,1.990000,0.500000,Carl Ludwig,Corporate,Technology,Northwest Territories,Not Specified,Regular Air,Small Pack,30,2,6,2,2,7,4,2,2,2
13,371.940000,0.050000,106.530000,29.140000,4.860000,0.380000,Jamie Kunitz,Corporate,Office Supplies,Northwest Territories,Not Specified,Regular Air,Wrap Bag,1,4,10,0,17,10,1,18,17,18
31,349.430000,0.040000,-44.920000,11.500000,7.190000,0.400000,Heather Kirkland,Home Office,Office Supplies,Northwest Territories,Not Specified,Regular Air,Small Box,3,3,8,3,20,8,6,23,20,23
14,140.660000,0.000000,11.340000,9.270000,4.390000,0.380000,Doug Bickford,Corporate,Office Supplies,Northwest Territories,Critical,Regular Air,Wrap Bag,3,2,6,0,14,6,3,17,14,17
31,15251.500000,0.060000,5353.190000,500.970000,69.300000,0.370000,Carlos Daly,Home Office,Technology,Northwest Territories,Not Specified,Delivery Truck,Jumbo Drum,0,1,2,5,27,2,5,27,27,27
13,34.420000,0.020000,9.470000,2.610000,0.500000,0.390000,Toby Braunhardt,Corporate,Office Supplies,Northwest Territories,High,Regular Air,Small Box,3,3,8,5,15,8,1,18,15,18
6,35.650000,0.020000,-5.920000,5.340000,2.990000,0.380000,Cari Schnelling,Home Office,Office Supplies,Northwest Territories,High,Regular Air,Small Box,1,2,5,5,14,5,6,15,14,15
49,199.860000,0.030000,-257.110000,4.060000,6.890000,0.600000,Thomas Seio,Home Office,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,31,3,7,5,10,8,1,10,10,10
5,22.060000,0.060000,-22.280000,3.360000,6.270000,0.400000,Brendan Dodson,Corporate,Office Supplies,Northwest Territories,Not Specified,Regular Air,Small Box,1,4,10,4,23,10,5,24,23,24
31,148.170000,0.000000,-7.060000,4.710000,0.700000,0.850000,Charlotte Melton,Home Office,Office Supplies,Northwest Territories,Medium,Regular Air,Wrap Bag,61,3,9,0,6,11,5,6,6,6
39,217.250000,0.070000,33.500000,5.840000,1.200000,0.550000,Beth Thompson,Corporate,Office Supplies,Northwest Territories,Not Specified,Regular Air,Wrap Bag,0,4,10,5,1,10,5,1,1,1
23,361.650000,0.080000,-144.270000,15.980000,8.990000,0.640000,Eugene Barchas,Corporate,Technology,Northwest Territories,Critical,Express Air,Small Pack,0,1,1,4,30,1,4,30,30,30
45,1038.820000,0.050000,-78.360000,22.380000,15.100000,0.380000,Michelle Lonsdale,Home Office,Office Supplies,Northwest Territories,Low,Regular Air,Small Box,2,1,3,0,28,3,2,30,28,30
6,826.973500,0.010000,-413.330000,155.990000,8.990000,0.550000,Grant Carroll,Corporate,Technology,Northwest Territories,Low,Regular Air,Small Box,0,4,11,0,22,11,0,22,22,22
33,999.226000,0.020000,381.170000,35.990000,3.300000,0.390000,Beth Paige,Consumer,Technology,Northwest Territories,Not Specified,Regular Air,Small Pack,1,2,5,0,30,5,1,31,30,31
24,2298.320000,0.060000,218.720000,99.990000,19.990000,0.500000,Dorothy Wardle,Corporate,Technology,Northwest Territories,High,Regular Air,Small Box,1,2,5,6,13,5,0,14,13,14
24,1168.150000,0.040000,-743.960000,48.910000,35.000000,0.830000,Muhammed MacIntyre,Small Business,Office Supplies,Northwest Territories,Medium,Express Air,Large Box,31,3,8,4,6,9,0,6,6,6
47,181.780000,0.020000,71.560000,3.780000,0.710000,0.390000,Charlotte Melton,Home Office,Office Supplies,Northwest Territories,Medium,Regular Air,Wrap Bag,1,4,11,6,29,11,0,30,29,30
46,1184.320000,0.090000,-99.550000,26.310000,5.890000,0.750000,Muhammed MacIntyre,Small Business,Technology,Northwest Territories,High,Regular Air,Small Box,0,1,1,0,9,1,0,9,9,9
3,71.940000,0.010000,-70.680000,20.950000,5.990000,0.650000,Claudia Miner,Small Business,Technology,Northwest Territories,Medium,Regular Air,Small Box,2,1,2,4,26,2,6,28,26,28
32,368.180000,0.070000,-36.780000,12.210000,4.810000,0.580000,Brendan Dodson,Corporate,Office Supplies,Northwest Territories,Medium,Regular Air,Small Box,1,2,5,0,21,5,1,22,21,22
16,224.470000,0.080000,-49.310000,13.900000,7.590000,0.560000,Dorothy Wardle,Corporate,Office Supplies,Northwest Territories,Not Specified,Regular Air,Small Pack,31,3,8,1,11,9,4,11,11,11
1,104.850000,0.070000,-98.310000,55.500000,52.200000,0.720000,Mike Pelletier,Corporate,Furniture,Northwest Territories,Medium,Regular Air,Medium Box,2,3,8,4,27,8,6,29,27,29
47,256.000000,0.030000,-119.840000,5.280000,5.660000,0.400000,Edward Hooks,Consumer,Office Supplies,Northwest Territories,High,Regular Air,Small Box,1,3,8,4,17,8,5,18,17,18
29,2754.930000,0.060000,-1.330000,92.230000,39.610000,0.670000,Jamie Kunitz,Corporate,Furniture,Northwest Territories,High,Regular Air,Medium Box,30,3,9,1,11,10,3,11,11,11
40,4842.210000,0.030000,-1975.260000,122.990000,70.200000,0.740000,Julia West,Home Office,Furniture,Northwest Territories,Critical,Delivery Truck,Jumbo Drum,0,1,2,6,6,2,6,6,6,6
31,615.580000,0.040000,168.000000,18.990000,5.230000,0.370000,Jeremy Lonsdale,Corporate,Office Supplies,Northwest Territories,High,Regular Air,Small Box,-56,4,10,5,8,8,5,13,8,13
14,71.470000,0.060000,-62.730000,4.980000,4.620000,0.640000,Cindy Schnelling,Corporate,Technology,Northwest Territories,Low,Regular Air,Small Pack,96,1,2,4,27,6,2,3,27,3
10,568.335500,0.020000,-147.360000,65.990000,8.990000,0.580000,Heather Kirkland,Home Office,Technology,Northwest Territories,Not Specified,Regular Air,Small Box,31,3,7,1,6,8,4,6,6,6
38,2157.308500,0.000000,519.250000,65.990000,5.310000,0.570000,Alan Barnes,Corporate,Technology,Northwest Territories,Low,Regular Air,Small Box,2,1,2,4,17,2,6,19,17,19
26,1363.000000,0.040000,149.830000,50.980000,14.190000,0.560000,Hunter Glantz,Corporate,Furniture,Northwest Territories,Low,Delivery Truck,Jumbo Drum,6,1,2,3,23,2,2,29,23,29
23,1404.220000,0.100000,202.870000,63.940000,14.480000,0.460000,Julia West,Consumer,Furniture,Northwest Territories,Critical,Regular Air,Small Box,1,4,10,3,15,10,4,16,15,16
3,17.520000,0.050000,-12.160000,4.130000,5.040000,0.380000,Carlos Daly,Home Office,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,1,1,3,4,13,3,5,14,13,14
36,4273.800000,0.060000,-1775.830000,122.990000,70.200000,0.740000,Barry French,Consumer,Furniture,Northwest Territories,Medium,Delivery Truck,Jumbo Drum,-264,4,12,4,3,3,6,14,3,14
25,192.180000,0.020000,-48.880000,7.100000,6.050000,0.390000,Susan Vittorini,Home Office,Office Supplies,Northwest Territories,Low,Regular Air,Small Box,62,3,7,1,7,9,0,7,7,7
22,483.960000,0.010000,-34.090000,21.380000,8.990000,0.590000,Carl Jackson,Home Office,Office Supplies,Northwest Territories,Low,Regular Air,Small Pack,2,4,11,2,21,11,4,23,21,23
29,862.200000,0.100000,-45.100000,30.730000,4.000000,0.750000,Alan Barnes,Corporate,Technology,Northwest Territories,Medium,Regular Air,Small Box,28,1,2,1,3,3,1,3,3,3
7,120.030000,0.020000,-56.060000,15.700000,11.250000,0.600000,Charlotte Melton,Home Office,Office Supplies,Northwest Territories,High,Regular Air,Small Box,2,3,9,3,22,9,5,24,22,24
1,18.920000,0.000000,-18.250000,11.500000,7.190000,0.400000,Beth Thompson,Corporate,Office Supplies,Northwest Territories,Not Specified,Regular Air,Small Box,2,3,7,3,21,7,5,23,21,23
45,237.280000,0.030000,-2088.680000,4.480000,49.000000,0.600000,Bryan Mills,Small Business,Office Supplies,Northwest Territories,Not Specified,Express Air,Large Box,2,3,7,0,13,7,2,15,13,15
5,324.550000,0.080000,-12.820000,67.840000,0.990000,0.580000,Alan Barnes,Corporate,Office Supplies,Northwest Territories,High,Regular Air,Small Box,0,1,3,0,29,3,0,29,29,29
15,1062.959000,0.070000,298.480000,85.990000,2.500000,0.350000,Beth Paige,Consumer,Technology,Northwest Territories,Low,Express Air,Small Box,61,2,6,2,2,8,0,2,2,2
35,7468.860000,0.020000,2155.410000,200.980000,23.760000,0.580000,Mike Pelletier,Small Business,Furniture,Northwest Territories,Low,Delivery Truck,Jumbo Drum,-81,4,12,6,9,9,2,19,9,19
12,710.328000,0.020000,-10.300000,65.990000,5.310000,0.570000,Delfina Latchford,Small Business,Technology,Northwest Territories,Not Specified,Regular Air,Small Box,2,4,12,2,22,12,4,24,22,24
4,3510.820000,0.050000,232.440000,896.990000,19.990000,0.380000,Susan Vittorini,Home Office,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,-144,2,5,5,30,1,1,6,30,6
19,281.840000,0.060000,-21.850000,15.010000,8.400000,0.390000,Dorothy Wardle,Corporate,Office Supplies,Northwest Territories,Critical,Regular Air,Small Box,1,4,12,4,21,12,5,22,21,22
32,225.160000,0.020000,-33.690000,6.680000,5.200000,0.370000,Susan Vittorini,Home Office,Office Supplies,Northwest Territories,Not Specified,Regular Air,Small Box,2,1,2,1,14,2,3,16,14,16
